date,garch_condvol_ann_pct
1998-06-03,40.081192388738536
1998-06-04,40.79444922253772
1998-06-05,42.45278360822367
1998-06-08,41.31879963207545
1998-06-09,41.78186172848089
1998-06-10,49.51963550173456
1998-06-11,51.47224109672115
1998-06-12,49.2524475795012
1998-06-15,51.18408453348701
1998-06-16,60.994411724338725
1998-06-17,58.06349998561783
1998-06-18,59.8213861245155
1998-06-19,59.83824576716842
1998-06-22,56.96819977898724
1998-06-23,56.16669127231009
1998-06-24,64.03234869316191
1998-06-25,62.95775944721855
1998-06-26,63.89612851812655
1998-06-29,60.93212492685216
1998-06-30,58.643113373850206
1998-07-01,55.835734614115665
1998-07-02,53.28700984076401
1998-07-03,50.76585975528912
1998-07-06,48.83139860154708
1998-07-07,46.70480692506858
1998-07-08,44.56990428121466
1998-07-09,42.553334025403025
1998-07-10,40.83382498691085
1998-07-13,38.98138044568788
1998-07-14,37.29965428724663
1998-07-15,37.26674207116111
1998-07-16,35.658296690281645
1998-07-17,47.851659330321375
1998-07-20,46.81939050412053
1998-07-21,45.92129692424727
1998-07-22,43.98903324999039
1998-07-23,42.66912456718479
1998-07-24,40.719792350845964
1998-07-27,39.55363076073635
1998-07-28,42.07720986594812
1998-07-29,40.90246197499857
1998-07-30,39.43031266344399
1998-07-31,37.713476276415136
1998-08-03,36.14652855081509
1998-08-04,41.58712814268233
1998-08-05,39.697193160029286
1998-08-06,39.53606428499246
1998-08-07,38.9634841176972
1998-08-10,37.23980987034899
1998-08-11,39.71080084202071
1998-08-12,42.67080116570827
1998-08-13,40.84520158712303
1998-08-14,40.23878016929924
1998-08-17,38.43247086522209
1998-08-18,41.37703781916046
1998-08-19,39.580498151414524
1998-08-20,38.07946860042129
1998-08-21,37.365328533587295
1998-08-24,36.52919144573203
1998-08-25,35.267208142586036
1998-08-26,35.392322944891156
1998-08-27,34.681979629947335
1998-08-28,35.892869871998826
1998-09-01,34.87319439008093
1998-09-02,33.401504381673824
1998-09-03,32.06946844197153
1998-09-04,36.073500199089274
1998-09-07,37.85345176958434
1998-09-08,40.023488222434175
1998-09-09,38.2195660618537
1998-09-10,36.511999549573694
1998-09-11,36.52690526466939
1998-09-14,35.46290102225589
1998-09-15,34.71769204868184
1998-09-16,33.605545004198895
1998-09-17,32.18549673737072
1998-09-18,32.997808857848746
1998-09-21,46.19655334189688
1998-09-22,45.9465031332777
1998-09-23,43.83969184206702
1998-09-24,43.01298818467178
1998-09-25,41.38560379757319
1998-09-28,40.66617931680081
1998-09-29,39.121913465790485
1998-09-30,37.382679762118
1998-10-01,37.28644481041544
1998-10-02,36.61079811675301
1998-10-05,36.024253578499405
1998-10-06,34.6617819735704
1998-10-07,33.43085770529376
1998-10-08,32.19955676091688
1998-10-09,38.58566762433835
1998-10-12,39.22638820329765
1998-10-13,39.107272761863655
1998-10-14,40.977230936847505
1998-10-15,43.15904103162316
1998-10-16,42.694323893259245
1998-10-19,41.04297801439691
1998-10-20,44.37217174710917
1998-10-21,44.332131905428554
1998-10-22,49.9878971683942
1998-10-23,48.83745136723107
1998-10-26,50.62999357567273
1998-10-27,52.76651059834132
1998-10-28,51.42751120380989
1998-10-29,49.64310894645575
1998-10-30,47.34518336135686
1998-11-02,46.817345709944064
1998-11-03,47.65775452679918
1998-11-04,49.59517209074294
1998-11-05,47.318675440661266
1998-11-06,45.54899059893264
1998-11-09,44.41783799557459
1998-11-10,45.092865622675596
1998-11-11,43.02124214919043
1998-11-12,42.5627600317488
1998-11-13,40.85178462966109
1998-11-16,39.240918598806246
1998-11-17,40.55596776867392
1998-11-18,44.23726640265133
1998-11-19,45.569798878074316
1998-11-20,44.395890222985194
1998-11-23,42.42151934362918
1998-11-24,40.95654358467809
1998-11-25,39.1305513731974
1998-11-26,37.524103900677005
1998-11-27,36.17196391749979
1998-11-30,38.148775736489796
1998-12-01,54.194224864692984
1998-12-02,51.66535412530535
1998-12-03,49.87783575444074
1998-12-04,50.2563623699654
1998-12-07,50.40509993666766
1998-12-08,48.06293436376311
1998-12-09,45.832355456946
1998-12-10,45.12399938046601
1998-12-11,46.964964094422754
1998-12-14,45.51682359236518
1998-12-15,44.44608024275415
1998-12-16,42.79854597624635
1998-12-17,73.32578362526337
1998-12-18,82.50237711803318
1998-12-21,79.86253015667073
1998-12-22,76.45378840539479
1998-12-23,75.08897374047876
1998-12-24,71.52016235336582
1998-12-29,68.04083502488352
1998-12-30,66.46806803293794
1998-12-31,64.03843246357094
1999-01-04,61.07387253145099
1999-01-05,60.76515379405115
1999-01-06,64.75649518195908
1999-01-07,63.86013297387399
1999-01-08,63.357763973157525
1999-01-11,65.63829528373587
1999-01-12,64.17993444267367
1999-01-13,62.222514405838744
1999-01-14,70.06499459402495
1999-01-15,67.20409807642443
1999-01-18,64.21509834692063
1999-01-19,61.54283058099354
1999-01-20,60.829159026353494
1999-01-21,59.816130559533676
1999-01-22,58.29354556350048
1999-01-25,55.62509579734278
1999-01-26,52.986804868665004
1999-01-27,53.041975849725674
1999-01-28,51.181752940812586
1999-01-29,48.982259077121476
1999-02-01,47.426374011557904
1999-02-02,50.79737678170119
1999-02-03,52.07423240294106
1999-02-04,52.60345267474257
1999-02-05,52.756635283668615
1999-02-08,51.53007877511948
1999-02-09,50.14527681800971
1999-02-10,48.805171393026384
1999-02-11,46.806611893104424
1999-02-12,44.73697433290395
1999-02-16,43.25371945778997
1999-02-17,41.26916356324064
1999-02-18,39.71648960547732
1999-02-19,38.73124963639129
